MovieId,Box_office,Director,Country,imdbID,Poster,Metascore,Language,Writer,imdbVotes,Runtime,Response,Title,Genre,Type,Actors,Awards,imdbRating,Rated,Released,image_file,Musical,Family,Reality-TV,Western,Comedy,Mystery,Music,Fantasy,News,Adventure,Documentary,Crime,Horror,Romance,Sci-Fi,Sport,Animation,Biography,War,History,Action,Short,Thriller,Drama,2000,1990,2010,1980,NOT RATED,G,Not Rated,PASSED,UNRATED,TV-G,AO,N/A,TV-14,R,TV-MA,PG,X,PG-13,NC-17,M/PG,TV-PG
787,"197,973",Julian Jarrold,UK,tt1837562,"https://m.media-amazon.com/images/M/MV5BZTVmMTk2NjUtNjVjNC00OTcwLWE4OWEtNzA4Mjk1ZmIwNDExXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX67_CR0,0,67,98_AL_.jpg",58,English,"Trevor De Silva, Kevin Hood","3,101",97 min,TRUE,A Royal Night Out,"Comedy, Drama, Romance",movie,"Sarah Gadon, Bel Powley, Emily Watson, Rupert Everett",1 win & 1 nomination.,6.5,PG-13,4-Dec-15,data/Movie_Poster_Dataset/2015/tt1837562.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
788,"222,856",Luv Ranjan,India,tt4430136,"https://m.media-amazon.com/images/M/MV5BOTViZmMwOGEtYzc4Yy00ZGQ1LWFkZDQtMDljNGZlMjAxMjhiXkEyXkFqcGdeQXVyNzM0MTUwNTY@._V1_UX67_CR0,0,67,98_AL_.jpg",N/A,Hindi,"Luv Ranjan (story), Rahul Mody (screenplay), Tarun Jain (screenplay), Luv Ranjan (screenplay)","7,196",137 min,TRUE,Pyaar Ka Punchnama 2,"Comedy, Drama, Romance",movie,"Sunny Singh Nijjar, Sonalli Sehgal, Kartik Aaryan, Nushrat Bharucha",N/A,7.6,N/A,16-Oct-15,data/Movie_Poster_Dataset/2015/tt4430136.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
789,"212,223",Jean-Claude La Marre,USA,tt3481000,"https://m.media-amazon.com/images/M/MV5BNGM0ZTU3NmItZmRmMy00YWNjLWEzMWItYzg3MzcwZmM5NjdiXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UY98_CR2,0,67,98_AL_.jpg",N/A,English,Jean-Claude La Marre,580,91 min,TRUE,Chocolate City,Drama,movie,"Robert Ri'chard, Vivica A. Fox, DeRay Davis, Michael Jai White",N/A,3.9,R,22-May-15,data/Movie_Poster_Dataset/2015/tt3481000.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
791,null,Jean-Jacques Annaud,"China, France",tt2909116,"https://m.media-amazon.com/images/M/MV5BNmJkODczNjItNDI5Yy00MGI1LTkyOWItZDNmNjM4ZGI1ZDVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",58,"Mandarin, Mongolian","Jiang Rong (based on the novel by), Alain Godard (screenplay), Jean-Jacques Annaud (screenplay), Lu Wei (screenplay), John Collee (screenplay)","2,848",121 min,TRUE,Wolf Totem,Adventure,movie,"Shaofeng Feng, Shawn Dou, Ankhnyam Ragchaa, Yin Zhusheng",6 wins & 9 nominations.,6.6,PG-13,19-Feb-15,data/Movie_Poster_Dataset/2015/tt2909116.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
792,null,Gilles Paquet-Brenner,"UK, France, USA",tt2402101,"https://m.media-amazon.com/images/M/MV5BZTM1ZjQ2YTktNDM2MS00NGY2LTkzNzItZTU4ODg1ODNkMWYxL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",39,English,"Gillian Flynn (novel), Gilles Paquet-Brenner (screenplay)","23,978",113 min,TRUE,Dark Places,"Drama, Mystery, Thriller",movie,"Charlize Theron, Sterling Jerins, Nicholas Hoult, Christina Hendricks",N/A,6.2,R,18-Jun-15,data/Movie_Poster_Dataset/2015/tt2402101.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
793,"195,580",Jerrold Tarog,Philippines,tt4944352,"https://m.media-amazon.com/images/M/MV5BZTM1MTRiNDctMTFiMC00NGM1LTkyMWQtNTY1M2JjZDczOWQ3XkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_UY98_CR3,0,67,98_AL_.jpg",58,"Filipino, Tagalog, English, Spanish","Henry Francia, E.A. Rocha, Jerrold Tarog","1,043",118 min,TRUE,Heneral Luna,"Action, History",movie,"John Arcilla, Mon Confiado, Arron Villaflor, Jeffrey Quizon",3 wins & 13 nominations.,8,R,30-Oct-15,data/Movie_Poster_Dataset/2015/tt4944352.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
794,"131,175",Henry Hobson,"USA, Switzerland",tt1881002,"https://m.media-amazon.com/images/M/MV5BNGQyNjBjNTUtNTM1OS00YzcyLWFhNTgtNTU0MDg3NzBlMDQzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY98_CR0,0,67,98_AL_.jpg",52,English,John Scott 3,"26,541",95 min,TRUE,Maggie,"Drama, Horror",movie,"Arnold Schwarzenegger, Abigail Breslin, Joely Richardson, Douglas M. Griffin",1 win & 2 nominations.,5.6,PG-13,8-May-15,data/Movie_Poster_Dataset/2015/tt1881002.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
795,"185,367",Kim Suk-Yoon,South Korea,tt4505170,"https://m.media-amazon.com/images/M/MV5BNzk5MDk2MjktY2I3NS00ODZkLTk3OTktY2Q3ZDE2MmQ2M2ZmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY98_CR2,0,67,98_AL_.jpg",N/A,N/A,N/A,152,124 min,TRUE,Detective K: Secret of the Lost Island,N/A,movie,"Myung-min Kim, Yeon-hee Lee, Dal-su Oh",N/A,6.3,N/A,11-Feb-15,data/Movie_Poster_Dataset/2015/tt4505170.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
796,"158,334",Jae-hyun Jang,South Korea,tt5049302,"https://m.media-amazon.com/images/M/MV5BNzNiOGJhMDUtZjNjMC00YmE5LTk3NjQtNGM4ZjAzOGJjZmRlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",N/A,Korean,Jae-hyun Jang,167,103 min,TRUE,The Priests,"Crime, Mystery, Thriller",movie,"Dong-won Kang, Yun-seok Kim, So-dam Park",1 nomination.,6.1,N/A,4-Dec-15,data/Movie_Poster_Dataset/2015/tt5049302.jpg,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
798,null,Bob Smeaton,UK,tt5022418,"https://m.media-amazon.com/images/M/MV5BODI3YzNiZTUtYjEyZS00ODkwLWE2ZDUtNGJmMTNiYTc4ZTM4XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",N/A,English,N/A,59,90 min,TRUE,The Jam: About the Young Idea,Documentary,movie,"Paul Abbott, Mark Baxter, Steve Brookes, Rick Buckler",1 nomination.,7.8,N/A,4-Sep-15,data/Movie_Poster_Dataset/2015/tt5022418.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
799,"166,872",Colin Hanks,"USA, Japan",tt3272570,"https://m.media-amazon.com/images/M/MV5BZGU2YmU0MWMtMzg5My00ZmY2LTljMDItMTg2YTI5Y2U2OTE3XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UY98_CR0,0,67,98_AL_.jpg",73,English,Steven Leckart,541,94 min,TRUE,All Things Must Pass: The Rise and Fall of Tower Records,"Documentary, History, Music",movie,"Chuck D., Chris Cornell, Heidi Cotler, Rudy Danzinger",N/A,7.2,NOT RATED,16-Oct-15,data/Movie_Poster_Dataset/2015/tt3272570.jpg,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,null,Rhiannon Noon,Australia,tt5233460,"https://m.media-amazon.com/images/M/MV5BM2I1YWM4NTYtYjA0Ny00ZDEwLTg3NTgtNzBjMzZhZTk1YTA1XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UX67_CR0,0,67,98_AL_.jpg",N/A,English,Rhiannon Noon,N/A,N/A,TRUE,Out of Time Out of Mind,"Short, Sci-Fi",movie,"Teigan McCarty, Kristian Boulter, Julie-Anne Breen, Rob Sneddon",N/A,N/A,N/A,31-Oct-15,data/Movie_Poster_Dataset/2015/tt5233460.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
801,"165,428","Peter Pau, Tianyu Zhao","China, Hong Kong, USA",tt3585004,"https://m.media-amazon.com/images/M/MV5BOGQ4NDUyNWQtZTEyOC00OTMzLWFhYjAtNDNmYmQ2MWQyMTRmXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg",N/A,Mandarin,"Junli Guo, Raymond Lei Jin, Huanhuan Zhang",674,118 min,TRUE,Zhongkui: Snow Girl and the Dark Crystal,Fantasy,movie,"Kun Chen, Bingbing Li, Winston Chao, Zishan Yang",1 nomination.,5.3,N/A,19-Feb-15,data/Movie_Poster_Dataset/2015/tt3585004.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
802,"162,082",Hyun-seok Kim,South Korea,tt4430992,"https://m.media-amazon.com/images/M/MV5BNjk3YzFjYTktOGY0ZS00Y2EwLTk2NTctYTI1Nzc2OWNiN2I4XkEyXkFqcGdeQXVyNzM0MTUwNTY@._V1_UX67_CR0,0,67,98_AL_.jpg",N/A,Korean,Hyun-seok Kim,130,122 min,TRUE,C'est Si Bon,"Drama, Romance",movie,"Yun-seok Kim, Jung Woo, Hie-ae Kim, Hyo-ju Han",2 nominations.,6.9,N/A,13-Feb-15,data/Movie_Poster_Dataset/2015/tt4430992.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
803,null,Luo Luo,China,tt5257730,"https://m.media-amazon.com/images/M/MV5BMmVkOTRiYmItZjE4NS00MWNjLWE0ZmMtYzg5YzFjMjMyY2RkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",N/A,Mandarin,Luo Luo,71,96 min,TRUE,The Last Women Standing,Romance,movie,"Qi Shu, Eddie Peng, Hong Pan, Shih-Chieh Chin",N/A,5.5,N/A,11-Nov-15,data/Movie_Poster_Dataset/2015/tt5257730.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
804,"160,165",Sean Garrity,Canada,tt3717016,"https://m.media-amazon.com/images/M/MV5BOTUzMzAzMzEzNV5BMl5BanBnXkFtZTgwOTg1NTAwMjE@._V1_UX67_CR0,0,67,98_AL_.jpg",39,"English, French, Italian","Jason Sherman (screenplay), Kate Melville (screenplay), Jason Sherman (story)","1,358",101 min,TRUE,After the Ball,Comedy,movie,"Portia Doubleday, Marc-André Grondin, Chris Noth, Lauren Holly",N/A,6,N/A,24-Apr-15,data/Movie_Poster_Dataset/2015/tt3717016.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
805,"156,166","Tom Gianas, Ross Shuman",USA,tt2141773,"https://m.media-amazon.com/images/M/MV5BYmYxZGU2NWYtNzQxZS00NmEyLWIzN2YtMDk5MWM0ODc5ZTE4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg",N/A,English,"Tom Gianas, Zeb Wells, Hugh Sterbakov","1,416",86 min,TRUE,Hell and Back,"Animation, Adventure, Comedy",movie,"Nick Swardson, Mila Kunis, Bob Odenkirk, T.J. Miller",N/A,5.3,R,2-Oct-15,data/Movie_Poster_Dataset/2015/tt2141773.jpg,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
806,"155,075",Michael Almereyda,USA,tt3726704,"https://m.media-amazon.com/images/M/MV5BYmMxZTU2ZDUtM2Y1MS00ZWFmLWJlN2UtNzI0OTJiOTYzMTk3XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX67_CR0,0,67,98_AL_.jpg",81,English,Michael Almereyda,"6,975",98 min,TRUE,Experimenter,"Biography, Drama, History",movie,"John Palladino, Anthony Edwards, Jim Gaffigan, Peter Sarsgaard",1 win & 3 nominations.,6.6,PG-13,16-Oct-15,data/Movie_Poster_Dataset/2015/tt3726704.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
807,null,Stephen Kijak,"UK, USA",tt2712154,"https://m.media-amazon.com/images/M/MV5BMTQ0Njc1MjM0OF5BMl5BanBnXkFtZTgwNTY2NTUyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg",42,English,N/A,946,101 min,TRUE,Backstreet Boys: Show 'Em What You're Made Of,Documentary,movie,"Nick Carter, Howie Dorough, Brian Littrell, A.J. McLean",N/A,7.9,N/A,30-Jan-15,data/Movie_Poster_Dataset/2015/tt2712154.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
808,null,Pedro Soffer Serrano,Brazil,tt4830104,"https://m.media-amazon.com/images/M/MV5BMTU0OTc3ODk4Ml5BMl5BanBnXkFtZTgwMzM4NzI5NjM@._V1_UX67_CR0,0,67,98_AL_.jpg",N/A,Portuguese,Pedro Soffer Serrano,N/A,17 min,TRUE,Stories of Samba,"Short, Comedy, Drama",movie,"Gero Camilo, Aisha Jambo, Gustavo Machado, Ney Matogrosso",N/A,N/A,N/A,N/A,data/Movie_Poster_Dataset/2015/tt4830104.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
810,"128,002",Jon Watts,USA,tt3813310,"https://m.media-amazon.com/images/M/MV5BNjRhYzk2NDAtYzA1Mi00MmNmLWE1ZjQtMDBhZmUyMTdjZjBiXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_UX67_CR0,0,67,98_AL_.jpg",66,English,"Jon Watts, Christopher Ford","17,483",88 min,TRUE,Cop Car,"Crime, Thriller",movie,"Kevin Bacon, James Freedson-Jackson, Hays Wellford, Camryn Manheim",1 win & 4 nominations.,6.2,R,7-Aug-15,data/Movie_Poster_Dataset/2015/tt3813310.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
811,"127,529",Stig Björkman,Sweden,tt4621016,"https://m.media-amazon.com/images/M/MV5BNjk1Njk3YjctMmMyYS00Y2I4LThhMzktN2U0MTMyZTFlYWQ5XkEyXkFqcGdeQXVyODM2ODEzMDA@._V1_UY98_CR15,0,67,98_AL_.jpg",75,"Swedish, English","Stig Björkman, Dominika Daubenbüchel, Stina Gardell",509,114 min,TRUE,Ingrid Bergman in Her Own Words,"Documentary, Biography",movie,"Pia Lindström, Roberto Rossellini, Isotta Rossellini, Isabella Rossellini",2 wins & 1 nomination.,7.3,N/A,13-Nov-15,data/Movie_Poster_Dataset/2015/tt4621016.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
812,"129,747","Anna Boden, Ryan Fleck",USA,tt2349144,"https://m.media-amazon.com/images/M/MV5BMTUyMjU1OTUwM15BMl5BanBnXkFtZTgwMDg1NDQ2MjI@._V1_UX67_CR0,0,67,98_AL_.jpg",77,English,"Anna Boden, Ryan Fleck","8,078",108 min,TRUE,Mississippi Grind,Drama,movie,"Ben Mendelsohn, Yvonne Landry, Anthony Howard, Ryan Reynolds",2 wins & 3 nominations.,6.4,R,13-Aug-15,data/Movie_Poster_Dataset/2015/tt2349144.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
814,"96,900",Nelson George,USA,tt4504040,"https://m.media-amazon.com/images/M/MV5BMjUxMDQwNjcyNl5BMl5BanBnXkFtZTgwNzcwMzc0MTI@._V1_UX67_CR0,0,67,98_AL_.jpg",55,English,N/A,286,85 min,TRUE,A Ballerina's Tale,Documentary,movie,"Misty Copeland, Deirdre Kelly, Susan Fales-Hill, Leyla Fayyaz",1 win & 1 nomination.,6.3,N/A,14-Oct-15,data/Movie_Poster_Dataset/2015/tt4504040.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
815,"118,483",Craig Zobel,"Iceland, Switzerland, New Zealand, USA",tt1598642,"https://m.media-amazon.com/images/M/MV5BNjRlZmM0ODktY2RjNS00ZDdjLWJhZGYtNDljNWZkMGM5MTg0XkEyXkFqcGdeQXVyNjAwMjI5MDk@._V1_UX67_CR0,0,67,98_AL_.jpg",68,English,"Nissar Modi (screenplay), Robert C. O'Brien (novel)","14,037",98 min,TRUE,Z for Zachariah,"Drama, Sci-Fi, Thriller",movie,"Chiwetel Ejiofor, Margot Robbie, Chris Pine",3 nominations.,6,PG-13,28-Aug-15,data/Movie_Poster_Dataset/2015/tt1598642.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
816,"45,896",Frederick Wiseman,USA,tt4936064,"https://m.media-amazon.com/images/M/MV5BMjE0NDUyOTc2MV5BMl5BanBnXkFtZTgwODk2NzU3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg",81,"English, Spanish, Arabic, Hindi",N/A,150,190 min,TRUE,In Jackson Heights,Documentary,movie,N/A,1 win & 6 nominations.,7.8,N/A,23-Mar-16,data/Movie_Poster_Dataset/2015/tt4936064.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
817,"119,364",Joe Swanberg,USA,tt3704416,"https://m.media-amazon.com/images/M/MV5BMjAwNDA5NzEwM15BMl5BanBnXkFtZTgwMTA1MDUyNDE@._V1_UX67_CR0,0,67,98_AL_.jpg",69,English,"Jake Johnson, Joe Swanberg","2,645",85 min,TRUE,Digging for Fire,Drama,movie,"Jake Johnson, Rosemarie DeWitt, Orlando Bloom, Brie Larson",N/A,6,R,21-Aug-15,data/Movie_Poster_Dataset/2015/tt3704416.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
818,null,Takahiko Kyogoku,Japan,tt3837248,"https://m.media-amazon.com/images/M/MV5BZTlmYTJmMWEtNDRhNy00ODc1LTg2OTMtMjk2ODJhNTA4YTE1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR0,0,67,98_AL_.jpg",N/A,Japanese,"Jukki Hanada, Sakurako Kimino (original story)",92,99 min,TRUE,Love Live! The School Idol Movie,"Animation, Comedy, Music",movie,"Suzuko Mimori, Yurika Kubo, Pile, Riho Iida",1 nomination.,7.9,N/A,13-Jun-15,data/Movie_Poster_Dataset/2015/tt3837248.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
819,"105,943","Adam Carolla, Kevin Hench",USA,tt3110770,"https://m.media-amazon.com/images/M/MV5BMTAwMTU4MDA3NDNeQTJeQWpwZ15BbWU4MDk4NTMxNTIx._V1_UX67_CR0,0,67,98_AL_.jpg",50,English,"Adam Carolla, Kevin Hench","1,288",98 min,TRUE,Road Hard,Comedy,movie,"Larry Clarke, Jonathan Klein, Adam Carolla, Jim O'Heir",N/A,6.1,N/A,6-Mar-15,data/Movie_Poster_Dataset/2015/tt3110770.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
820,"109,972",Heung-sik Park,South Korea,tt3054798,"https://m.media-amazon.com/images/M/MV5BYTM3ZTllNzItNTNmOS00NzJiLTg1MWMtMjMxNDc0NmJhODU5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg",47,Korean,"Ah-reum Choi, Heung-sik Park",576,120 min,TRUE,Memories of the Sword,"Action, Drama, History",movie,"Byung-hun Lee, Go-eun Kim, Do-yeon Jeon, Kyeong-yeong Lee",N/A,6.2,N/A,28-Aug-15,data/Movie_Poster_Dataset/2015/tt3054798.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
821,null,Howy Parkins,N/A,tt4938602,"https://m.media-amazon.com/images/M/MV5BNTVkMTFiZWItOTFkOC00YTc3LWFhYzQtZTg3NzAxZjJlNTAyXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg",N/A,N/A,Ford Riley,604,44 min,TRUE,The Lion Guard: Return of the Roar,"Animation, Adventure, Family",movie,"James Earl Jones, Rob Lowe, Gabrielle Union, Ernie Sabella",N/A,6.1,N/A,22-Nov-15,data/Movie_Poster_Dataset/2015/tt4938602.jpg,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
822,"107,004",Jong-Yeol Baek,South Korea,tt4273886,"https://m.media-amazon.com/images/M/MV5BNTA1NzUzNjY4MV5BMl5BanBnXkFtZTgwNDU0MDI0NTE@._V1_UX67_CR0,0,67,98_AL_.jpg",48,"Korean, Japanese, Czech, English","Seon-jeong Kim, Jeong-ye Park, Kyung-hee Noh (narration writer)",900,127 min,TRUE,The Beauty Inside,"Drama, Romance",movie,"Hyo-ju Han, Seo Joon Park, Juri Ueno, Jin-wook Lee",1 win & 4 nominations.,7.2,N/A,11-Sep-15,data/Movie_Poster_Dataset/2015/tt4273886.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
823,"103,887",Andrew Bujalski,USA,tt3824412,"https://m.media-amazon.com/images/M/MV5BODAzNDMxMzAxOV5BMl5BanBnXkFtZTgwMDMxMjA4MjE@._V1_UX67_CR0,0,67,98_AL_.jpg",73,"English, Japanese",Andrew Bujalski,"4,044",105 min,TRUE,Results,Comedy,movie,"Guy Pearce, Cobie Smulders, Kevin Corrigan, Giovanni Ribisi",5 nominations.,5.5,R,29-May-15,data/Movie_Poster_Dataset/2015/tt3824412.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
824,"94,464",Josh Mond,USA,tt4288636,"https://m.media-amazon.com/images/M/MV5BMTQ5NTg5ODk4OV5BMl5BanBnXkFtZTgwODc4MTMzMDE@._V1_UX67_CR0,0,67,98_AL_.jpg",83,English,Josh Mond,764,85 min,TRUE,James White,Drama,movie,"Christopher Abbott, Cynthia Nixon, Scott Mescudi, Ron Livingston",6 wins & 27 nominations.,7.4,R,13-Nov-15,data/Movie_Poster_Dataset/2015/tt4288636.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
825,null,"Kazuchika Kise, Kazuya Nomura",Japan,tt4337072,"https://m.media-amazon.com/images/M/MV5BMTgwNTAwMjEzMF5BMl5BanBnXkFtZTcwNzMzODY4OA@@._V1_UY98_CR3,0,67,98_AL_.jpg",N/A,Japanese,"Masamune Shirow (manga), Tow Ubukata (screenplay)","1,014",100 min,TRUE,Ghost In The Shell: The New Movie,"Animation, Sci-Fi",movie,"Maaya Sakamoto, Ken'ichirô Matsuda, Ikkyu Juku, Kazuya Nakai",N/A,6.9,N/A,10-Nov-15,data/Movie_Poster_Dataset/2015/tt4337072.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
826,"96,682","Garin Hovannisian, Alec Mouhibian",USA,tt3781762,"https://m.media-amazon.com/images/M/MV5BMTQzMzg2Nzg2MF5BMl5BanBnXkFtZTgwNjUzNzIzMDE@._V1_UX67_CR0,0,67,98_AL_.jpg",N/A,English,"Garin Hovannisian, Alec Mouhibian",994,82 min,TRUE,1915,Drama,movie,"Simon Abkarian, Angela Sarafyan, Sam Page, Nikolai Kinski",N/A,4.4,N/A,10-Apr-16,data/Movie_Poster_Dataset/2015/tt3781762.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
